id,su,plot,site,longitude,latitude,geometry,species,inventory_date,soil_sampling_date,agb,bgb,total_biomass,cagb,cbgb,soil_carbon_stock,total_carbon_stock,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,VV,VH
SU17P3,17,P3,Sassandra,-6.039356378044794,4.968336886562522,"POLYGON ((-6.039292042773356 4.968458516808896, -6.039227341693976 4.968289878852451, -6.039420713275735 4.968215256307112, -6.0394854144196675 4.968383894269923, -6.039292042773356 4.968458516808896))",Palétuvier rouge (Rhizophora mangle),2025-03-13,2025-04-03,413.343,165.325,578.669,206.672,64.477,465.192,736.341,0.0284182200018884,0.0358057620540513,0.0590401690989985,0.0429662292065509,0.0985685581751799,0.2210938156408778,0.2619117349386215,0.2478574604174848,0.2854936357776997,0.2792667793520427,0.1218494045279793,0.0567411022576487,-7.139578884854224,-14.676025273792956
SU17P4,17,P4,Sassandra,-6.039566364843323,4.968255852130852,"POLYGON ((-6.039502029615015 4.968377482425752, -6.039437328465536 4.968208844462394, -6.039630700031132 4.968134221826913, -6.039695401245162 4.968302859796637, -6.039502029615015 4.968377482425752))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-13,2025-04-03,326.423,104.607,431.029,163.211,40.796,394.83,598.838,0.0293566948686868,0.0380233052107742,0.0597285170897336,0.045319745999019,0.0972985591423713,0.2198522464324862,0.2601127590920964,0.2500219492462732,0.2846375007498061,0.3005510953523344,0.1261386438635951,0.0592822875133005,-6.97516102094379,-15.331556597457263
SU17P5,17,P5,Sassandra,-6.039776685796358,4.968174688643207,"POLYGON ((-6.039712350611251 4.968296318986712, -6.039647649391563 4.96812768101643, -6.039841020940972 4.968053058290665, -6.039905722225206 4.968221696267311, -6.039712350611251 4.968296318986712))",Palétuvier rouge (Rhizophora mangle),2025-03-13,2025-04-03,248.56,83.751,332.311,124.281,32.663,552.63,709.573,0.0296000000089406,0.0373729475214762,0.0598905168467411,0.0442576625468769,0.0990296793087471,0.2233506316330148,0.268315626164799,0.2587296385996226,0.2911909721242887,0.3090499937534332,0.1332160051120327,0.0631766305521925,-6.521638390706745,-14.928587525031816
SU18P1,18,P1,Sassandra,-6.0374564393460535,4.96907254626523,"POLYGON ((-6.037378069549049 4.969185592308362, -6.037333930450351 4.969010407694181, -6.037534809102082 4.968959500206945, -6.037578948266577 4.96913468483761, -6.037378069549049 4.969185592308362))",Palétuvier blanc (Laguncularia racemosa),2025-03-18,2025-04-12,79.556,28.28,107.836,39.778,11.029,484.554,535.361,0.0324500016868114,0.0444443218725717,0.0643651690428792,0.0647757638593093,0.1006588117677276,0.1667483893996578,0.191404536770562,0.1893460162867933,0.2176029671172974,0.2054499983787536,0.1741755085728936,0.1055083461863509,-9.4109279574231,-14.884283097697493
SU18P2,18,P2,Sassandra,-6.037677437759228,4.969016539916377,"POLYGON ((-6.037599067996666 4.969129586012515, -6.037554928825583 4.968954401380194, -6.037755807480809 4.968903493805087, -6.037799946717691 4.969078678453887, -6.037599067996666 4.969129586012515))","Palétuvier blanc (Laguncularia racemosa), Palétuvier rouge (Rhizophora mangle)",2025-03-18,2025-04-12,152.315,32.183,184.498,76.157,12.552,706.34,795.048,0.0320447383350447,0.0385316651605436,0.0587269520997394,0.0495307727199813,0.0956770809515931,0.1878209665847756,0.2152708772765963,0.2206005919313592,0.2388757191636364,0.2072499990463256,0.1371894299553894,0.0727601435655294,-8.99915677324723,-14.485490901813325
SU18P3,18,P3,Sassandra,-6.037895379373994,4.968961308140535,"POLYGON ((-6.037817009645405 4.969074354288939, -6.037772870402935 4.968899169638737, -6.037973749061607 4.968848261976978, -6.038017888369871 4.969023446643658, -6.037817009645405 4.969074354288939))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-18,2025-04-12,294.976,109.328,404.305,147.487,42.638,640.944,831.07,0.0285999998450279,0.0381769458282669,0.0578892563458677,0.0448293146754531,0.0933829101713377,0.1868286800339137,0.2150184394517525,0.2151290212337135,0.2357003356120509,0.2225500047206878,0.1249721623490707,0.0630666243823248,-7.477204409910544,-15.069882998353393
SU18P4,18,P4,Sassandra,-6.038113557802707,4.968906016256983,"POLYGON ((-6.038035188108126 4.96901906245771, -6.037991048794197 4.968843877789608, -6.038191927456316 4.968792970041107, -6.038236066836037 4.968968154725683, -6.038035188108126 4.96901906245771))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-18,2025-04-12,118.306,37.396,155.704,59.153,14.585,3143.424,3217.162,0.0286187656626848,0.0364469577379631,0.0583556220974593,0.0455085799910462,0.0945161032228276,0.1863647091469317,0.2156192694089217,0.2141802212442267,0.2370394292088353,0.2249144998427074,0.12596711722956,0.0650011825478389,-7.899409461352589,-14.555368987210722
SU18P5,18,P5,Sassandra,-6.038332439352973,4.968850546091089,"POLYGON ((-6.03825406969251 4.9689635923443, -6.038209930306891 4.968788407658248, -6.038410808972464 4.968737499822724, -6.0384549484238725 4.968912684525253, -6.03825406969251 4.9689635923443))",Palétuvier rouge (Rhizophora mangle),2025-03-18,2025-04-12,75.687,1.433,77.12,37.843,0.559,3480.06,3518.462,0.0288596788243353,0.0366837289924351,0.0563056207783929,0.0449114535397528,0.0923714703381917,0.1850619148699187,0.2162014738619579,0.2184833450304283,0.2403245118217556,0.2348304706942904,0.129918176482415,0.0669169891767348,-9.8869858203834,-15.694380200448302
SU19P1,19,P1,Sassandra,-6.038987779176464,4.968950624673077,"POLYGON ((-6.038902799285367 4.969058760779341, -6.038869200712336 4.968881239222714, -6.039072759027256 4.9688424885488365, -6.0391063576652755 4.969020010126667, -6.038902799285367 4.969058760779341))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-21,2025-04-13,323.297,118.417,441.714,161.648,46.183,1747.944,1955.774,0.0286982139591507,0.0373862251880116,0.0605248720100035,0.0460011481979012,0.0999559084979855,0.2072325277516022,0.2403248756186289,0.238957484170389,0.2628896217413095,0.2495188757169003,0.1316270027309656,0.0663398814444639,-8.079710136816864,-14.228678230636836
SU19P2,19,P2,Sassandra,-6.039194522359692,4.968911267685522,"POLYGON ((-6.039109542495411 4.969019403841787, -6.039075943856373 4.968841882263627, -6.039279502183669 4.968803131511282, -6.039313100887693 4.968980653110645, -6.039109542495411 4.969019403841787))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-21,2025-04-13,165.365,63.236,228.602,82.683,24.661,2439.65,2546.995,0.0286437866033156,0.0376684280554822,0.0625400256022294,0.0462449699615081,0.1001428567748501,0.2114676260912912,0.2421606937557181,0.2400642451424771,0.2616549874400044,0.2516182153434543,0.1262385898843621,0.0619443344331755,-8.055831783427685,-14.993222050883832
SU19P3,19,P3,Sassandra,-6.039416474608671,4.968869015314473,"POLYGON ((-6.039331494773178 4.968977151524418, -6.0392978960632835 4.968799629923137, -6.039501454403861 4.9687608790865525, -6.039535053178739 4.968938400709029, -6.039331494773178 4.968977151524418))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-21,2025-04-13,139.498,64.74,204.238,69.749,25.248,905.058,1000.055,0.02820778355576,0.0383310074084351,0.0590977153777067,0.0451596449436572,0.0984735609790193,0.2112798620450315,0.243744415150681,0.2382103221368063,0.2647927244100877,0.25111615891031,0.1257159919202226,0.0607431040644998,-7.325555522827832,-14.710579980040611
SU19P4,19,P4,Sassandra,-6.039638609524936,4.968826728080406,"POLYGON ((-6.039553629718256 4.968934864344069, -6.039520030937445 4.9687573427196625, -6.039723589291314 4.968718591798768, -6.039757188137108 4.968896113444376, -6.039553629718256 4.968934864344069))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-21,2025-04-13,125.098,60.505,185.603,62.55,23.596,1016.55,1102.696,0.0280960660944684,0.0376352370510196,0.059684178982617,0.0441777077101662,0.0982352784202889,0.2152903973299839,0.2489941551171987,0.2474471277946546,0.2689980512796925,0.2530964861691704,0.1234073599456934,0.0585447555272359,-7.045749115497323,-14.839901519634068
SU19P5,19,P5,Sassandra,-6.039859779202549,4.968784624507599,"POLYGON ((-6.039774799424555 4.968892760824748, -6.039741200573142 4.968715239177306, -6.039944758940238 4.968676488172476, -6.039978357856637 4.968854009841111, -6.039774799424555 4.968892760824748))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-21,2025-04-13,277.735,79.824,357.558,138.868,31.132,742.784,912.783,0.0280918082212855,0.0368778015659246,0.0595527586127127,0.044024194136945,0.0978197776831066,0.2143342509132087,0.2450693971864841,0.2452573010441807,0.2685270435437686,0.2546997833838892,0.1207543290101611,0.0568472828482023,-7.2573260987279475,-13.922196111538378
SU20P1,20,P1,Sassandra,-6.040579712606746,4.9682592055641575,"POLYGON ((-6.0404429320142405 4.96827100514511, -6.040549067971814 4.9681249948434845, -6.040716493201504 4.968247405959279, -6.040610357229198 4.968393416297772, -6.0404429320142405 4.96827100514511))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-23,2025-04-13,616.504,102.205,718.709,308.251,39.86,3023.46,3371.571,0.0282144664098113,0.0385901439247901,0.0631333760185996,0.04610786853002,0.1049729255603251,0.217173011207641,0.2456456433017242,0.2391290170993095,0.2635562168008785,0.2773191201959165,0.1239423855206284,0.0594982244610131,-7.250197102984046,-14.561735639881256
SU20P2,20,P2,Sassandra,-6.040765302171537,4.968394897323383,"POLYGON ((-6.04062852152997 4.96840669692812, -6.040734657503876 4.968260686585629, -6.040902082815352 4.968383097694718, -6.040795946826723 4.968529108074079, -6.04062852152997 4.96840669692812))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-23,2025-04-13,204.258,70.838,275.095,102.128,27.627,186.34,316.095,0.0276552494441826,0.0379735818960775,0.0604732852716197,0.0458850134716106,0.1008281955380343,0.2134156259033863,0.2479453880488114,0.2432049937186656,0.2702235778341043,0.258421138925738,0.1227225258656218,0.0602364088586081,-7.302671103531534,-15.763210763722302
SU20P3,20,P3,Sassandra,-6.0409492291950135,4.968529373461165,"POLYGON ((-6.040812448504831 4.96854117308948, -6.040918584494913 4.968395162706483, -6.041086009887447 4.968517573808924, -6.040979873882641 4.968663584228786, -6.040812448504831 4.96854117308948))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-23,2025-04-13,595.705,233.337,829.041,297.852,91.002,2702.952,3091.805,0.0274209991384496,0.037823031499515,0.0606243864559804,0.0439965287625638,0.0998899246503699,0.2134770523633723,0.249416805608206,0.2414559690655539,0.2712074973944584,0.255079649798856,0.1194125757971424,0.0570623616669816,-8.034909629678191,-14.342612980124
SU20P4,20,P4,Sassandra,-6.041130067108467,4.968661590960918,"POLYGON ((-6.040993286370482 4.968673390612415, -6.04109942237647 4.968527380189598, -6.041266847848701 4.968649791285494, -6.041160711827992 4.968795801745181, -6.040993286370482 4.968673390612415))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-23,2025-04-13,312.944,55.855,368.8,156.472,21.784,2091.782,2270.038,0.0269000008702278,0.0351399246360365,0.0597127437541083,0.0432380187931603,0.0968157487978983,0.2142588927218916,0.2488055870908483,0.2445191353130502,0.2700339593592587,0.2508000135421753,0.1183828960072681,0.05610287901421,-8.622057311319404,-14.276568689459406
SU20P5,20,P5,Sassandra,-6.041308712767384,4.968792205550975,"POLYGON ((-6.041171931982179 4.9688040052253735, -6.0412780680038765 4.968657994763217, -6.041445493554837 4.968780405852651, -6.041339357518422 4.9689264163516755, -6.041171931982179 4.9688040052253735))",Palétuvier rouge (Rhizophora mangle),2025-03-23,2025-04-13,309.629,5.109,314.74,154.816,1.993,394.532,551.34,0.0268843226387339,0.0354649150270526,0.0585867805880004,0.0416390256766798,0.0975528798176575,0.2170801305038444,0.2521510615313457,0.2500966919049368,0.2722798331056611,0.2536769164568286,0.1165378395657417,0.0541482195826405,-9.797196588985988,-14.55057047778056
SU21P1,21,P1,Sassandra,-6.041601891780434,4.968405312190831,"POLYGON ((-6.041543145205694 4.968529754409436, -6.0414708547983915 4.968364245593789, -6.041660638315499 4.968280869965587, -6.04173292878589 4.9684463787836135, -6.041543145205694 4.968529754409436))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-25,2025-04-13,208.592,51.242,259.833,104.296,19.984,1703.232,1827.513,0.0271164265782221,0.0383215488094732,0.061702032594813,0.045127730327678,0.0990673161153567,0.2001015621156232,0.2323354393698016,0.227066215597705,0.2521354264873856,0.2453669727504707,0.1227721445180418,0.0604244276635178,-8.103267530973099,-14.310662588999044
SU21P2,21,P2,Sassandra,-6.041798209446778,4.968319065948318,"POLYGON ((-6.04173946291584 4.968443508211318, -6.041667172443276 4.968277999393204, -6.041856955938045 4.968194623678682, -6.0419292464736944 4.968360132499173, -6.04173946291584 4.968443508211318))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-25,2025-04-13,276.725,114.066,390.79,138.363,44.486,1007.124,1189.972,0.0281512717873591,0.0386470742302491,0.0621513563656169,0.0459918577170301,0.1005111112621904,0.2035061015326457,0.2339152240267843,0.2309765070424027,0.2533800733402889,0.2521095378000519,0.1204407538988006,0.0591293461431225,-7.82886998604264,-14.883509199312162
SU21P3,21,P3,Sassandra,-6.042005858529996,4.9682278414815295,"POLYGON ((-6.041947112045385 4.96835228379148, -6.041874821503795 4.968186774970767, -6.042064604974937 4.96810339916494, -6.042136895579609 4.968268907988036, -6.041947112045385 4.96835228379148))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-25,2025-04-13,242.862,99.639,342.501,121.431,38.86,1498.86,1659.149,0.0290769943461479,0.038232003577395,0.0606386244347625,0.0453097201877468,0.0959394718559873,0.2007358261401463,0.2315375669804007,0.2292390480536353,0.2505984342007159,0.25927206921962,0.1167485980231611,0.0573351430170655,-7.716088028896627,-15.343867270241464
SU21P4,21,P4,Sassandra,-6.042217808695459,4.968134727347068,"POLYGON ((-6.042159062258138 4.968259169704946, -6.042086771646095 4.968093660881573, -6.042276555093115 4.9680102849825545, -6.042348845768239 4.9681757938083075, -6.042159062258138 4.968259169704946))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-25,2025-04-13,192.302,76.933,269.234,96.151,30.004,913.68,1039.834,0.0280499998480081,0.0400907699867237,0.0641449607946577,0.0467281115543377,0.0996942848005,0.2024563104418957,0.2340789583277439,0.2281956809819703,0.2536921218277336,0.2526499927043915,0.1207809907768259,0.0594860294504149,-8.158473365166719,-15.315564285368742
SU21P5,21,P5,Sassandra,-6.042425891733545,4.968043312009678,"POLYGON ((-6.042367145342644 4.968167754414603, -6.042294854661439 4.96800224558862, -6.042484638084778 4.967918869598118, -6.042556928829064 4.968084378426477, -6.042367145342644 4.968167754414603))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-25,2025-04-13,183.717,45.592,229.309,91.859,17.781,1406.16,1515.8,0.0280499998480081,0.0393472479768318,0.064693860734902,0.0479725659379355,0.1024430567598968,0.208131627182048,0.2391889494395074,0.2411261631915571,0.2603435989762645,0.2526499927043915,0.1262924207483278,0.0621463166112924,-7.155676747516741,-14.689737862945282
SU22P1,22,P1,Sassandra,-6.042812578965514,4.968048922376162,"POLYGON ((-6.042707333199513 4.968137330484245, -6.042710666792727 4.967956669515265, -6.0429178246975805 4.967960514242462, -6.042914491159657 4.968141175246176, -6.042707333199513 4.968137330484245))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-28,2025-04-13,185.39,52.786,238.176,92.695,20.588,617.596,730.878,0.0297999996691942,0.0392940121280088,0.0633191793526786,0.0482213154335317,0.0999005431343662,0.1982182977437174,0.224319678105701,0.2208478228006531,0.2457152832942192,0.2491499930620193,0.1244454808296071,0.062638483211473,-7.790450725563104,-14.290637064427663
SU22P2,22,P2,Sassandra,-6.043037667971362,4.968053099874105,"POLYGON ((-6.042932422213098 4.968141508035718, -6.0429357557462335 4.967960847028997, -6.043142913695691 4.96796469168688, -6.043139580217845 4.968145352728333, -6.042932422213098 4.968141508035718))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-28,2025-04-13,78.717,19.486,98.203,39.358,7.6,478.72,525.678,0.0297999996691942,0.0390786811645994,0.0642619158232465,0.0483755321990936,0.1019836159272396,0.1963507281338915,0.2205422513535682,0.2228677445016009,0.2433069824665151,0.2491499930620193,0.1189366785769766,0.0598154884132933,-8.620515263660169,-14.940516357735849
SU22P3,22,P3,Sassandra,-6.043274549971284,4.968057496159643,"POLYGON ((-6.0431693042211645 4.968145904377589, -6.043172637691074 4.967965243331153, -6.043379795687472 4.967969087916089, -6.043376462272852 4.968149748997254, -6.0431693042211645 4.968145904377589))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-28,2025-04-13,134.996,12.024,147.019,67.497,4.689,233.168,305.354,0.0307500008493661,0.0467303218991449,0.0692467352942555,0.0591503823708436,0.1058109831997052,0.1823340103952838,0.2046477541618169,0.1981211200647176,0.2210806661535866,0.2520999908447265,0.1219780753928286,0.0630549636935662,-8.87625309677579,-14.107370213845147
SU22P4,22,P4,Sassandra,-6.043500546410675,4.968061690341731,"POLYGON ((-6.043395300668328 4.968150098613418, -6.043398634077917 4.967969437529093, -6.04360579211909 4.9679732820444364, -6.0436024587647905 4.968153943163485, -6.043395300668328 4.968150098613418))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-28,2025-04-13,174.733,61.749,236.482,87.366,24.083,306.204,417.653,0.0307500008493661,0.0431469573953448,0.0634080716995294,0.0525336014744546,0.1021603149309162,0.1896897281314595,0.2162415496469652,0.2071311077699758,0.2342935720441307,0.2520999908447265,0.1309415511755447,0.0675354198515667,-8.664358867730215,-15.206473463370688
SU22P5,22,P5,Sassandra,-6.043728579056263,4.968065922235121,"POLYGON ((-6.043623333321757 4.9681543305610285, -6.043626666670484 4.967973669438481, -6.043833824756834 4.967977513883605, -6.043830491463399 4.968158175040878, -6.043623333321757 4.9681543305610285))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-28,2025-04-13,200.947,73.172,274.119,100.473,28.537,443.904,572.915,0.0311391164935162,0.039507610096159,0.0615978740111348,0.0497496597544879,0.0988801036372172,0.1981475774933691,0.2304487267673826,0.227691577962872,0.2532022091224282,0.2567340143683815,0.1399042138918524,0.0730110961867838,-7.753578770146978,-14.539026346866866
SU23P1,23,P1,Sassandra,-6.044081366170225,4.967913071121286,"POLYGON ((-6.043984007632475 4.9680101449264, -6.043971992361916 4.967829855074308, -6.044178724670716 4.96781599729328, -6.0441907400018176 4.967996287175071, -6.043984007632475 4.9680101449264))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-31,2025-05-05,156.797,28.262,185.06,78.398,11.022,1007.662,1097.083,0.0313777123719958,0.0412703813795568,0.065532372172101,0.049864914864933,0.102327925819209,0.2094859352556325,0.2424362274928617,0.2351918638762781,0.2643690214950149,0.2672538168349508,0.1314509326749939,0.0659508887930946,-8.123583205020601,-15.375987701716491
SU23P2,23,P2,Sassandra,-6.044298860412093,4.967898491921159,"POLYGON ((-6.044201501890593 4.967995565778783, -6.0441894865563395 4.9678152758954415, -6.044396218896333 4.967801418040641, -6.044408234291129 4.96798170795368, -6.044201501890593 4.967995565778783))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-31,2025-05-05,183.537,54.07,237.607,91.768,21.087,228.03,340.886,0.0318452507301697,0.0413524601150357,0.0634387196803921,0.0497436384473744,0.1003765480638662,0.1965013171298914,0.2283751972025991,0.2352660743739263,0.2491119968072148,0.2533360035415419,0.1354074636640135,0.0685399476252338,-8.429740149290414,-14.74545144905532
SU23P3,23,P3,Sassandra,-6.044526178468746,4.967883254124783,"POLYGON ((-6.04442881996423 4.967980328037287, -6.044416804563406 4.967800038121291, -6.044623536936002 4.9677861801893854, -6.044635552397369 4.967966470135077, -6.04442881996423 4.967980328037287))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-31,2025-05-05,248.177,36.222,284.398,124.089,14.126,5848.696,5986.912,0.0317735597680685,0.0397630509178517,0.0636075007902868,0.0492158480241137,0.0984710168724848,0.1897354608243804,0.2204122877474558,0.2196986431918911,0.2422699596417152,0.2538229642783181,0.1340251687345868,0.0691411877524549,-7.636539252207867,-14.224749295520848
SU23P4,23,P4,Sassandra,-6.044764645986261,4.9678672688587895,"POLYGON ((-6.044667287499565 4.967964342828862, -6.044655272028906 4.967784052878613, -6.044862004435697 4.9677701948658255, -6.0448740199669 4.967950484845769, -6.044667287499565 4.967964342828862))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-31,2025-05-05,122.253,28.475,150.728,61.125,11.105,2879.184,2951.414,0.0315366525834394,0.0412388553179926,0.0599024573940846,0.0497697874935249,0.0929918224086701,0.1879464840484878,0.2158210589092667,0.2119406786384219,0.2382692333626545,0.2504960593025563,0.1308521184123168,0.068244195483246,-7.247142455633686,-13.695130839328575
SU23P5,23,P5,Sassandra,-6.044991366235479,4.967852070966956,"POLYGON ((-6.044894007765728 4.967949144991761, -6.044881992228669 4.967768855008945, -6.045088724667972 4.967754996919259, -6.04510074026557 4.967935286931765, -6.044894007765728 4.967949144991761))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-03-31,2025-05-05,114.02,31.679,145.699,57.01,12.355,2815.134,2884.499,0.0313204640153213,0.04165687754373,0.0583437552149034,0.051121391657787,0.0942253573408609,0.1897943862882847,0.2211412251750125,0.2165871734986325,0.2436351408183826,0.2454362881334522,0.1321153568441858,0.0685221100029563,-8.187355641125208,-14.510892718668623
SU24P1,24,P1,Sassandra,-6.045491325135011,4.967750479194765,"POLYGON ((-6.045394520857544 4.967848109162435, -6.0453814791370055 4.967667890838343, -6.0455881293750355 4.967652849204416, -6.045601171156405 4.967833067557825, -6.045394520857544 4.967848109162435))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-04-02,2025-05-05,165.993,43.543,209.536,82.996,16.982,1931.58,2031.558,0.0340999998152256,0.0377617599143191,0.0523873940677509,0.0483216592402224,0.0902663277440063,0.1557612574443397,0.1778471236024209,0.1742688666795917,0.2010100670221896,0.2168000042438507,0.140992131998192,0.0775455980610524,-7.87503320924358,-14.036101443704965
SU24P2,24,P2,Sassandra,-6.045711527090504,4.967734451139118,"POLYGON ((-6.045614722830082 4.9678320811599725, -6.045601681044723 4.96765186280464, -6.045808331313483 4.967636821095587, -6.045821373159669 4.9678170394802335, -6.045614722830082 4.9678320811599725))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-04-02,2025-05-05,219.153,27.939,247.092,109.576,10.896,3617.658,3738.131,0.0340999998152256,0.0361055084235839,0.0533204243060643,0.0453081359013409,0.0893064414987624,0.1559815288726556,0.1770792348405062,0.1788508470912101,0.199270001899893,0.2168000042438507,0.1319061876101009,0.070647880447618,-7.802612189510864,-13.919892418730392
SU24P3,24,P3,Sassandra,-6.045938777409881,4.967717909965861,"POLYGON ((-6.045841973167053 4.9678155400416, -6.045828931314801 4.96763532165403, -6.046035581615268 4.967620279867446, -6.046048623528349 4.967800498284326, -6.045841973167053 4.9678155400416))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-04-02,2025-05-05,248.994,11.807,260.801,124.497,4.605,1080.112,1209.213,0.0334189661370809,0.0418420835421006,0.0590974596454418,0.0535188816948324,0.0932003395989928,0.1431933958004532,0.1563969525389505,0.1595012698382467,0.1845481775757824,0.2313935695993607,0.1391368322484479,0.0737795087301458,-7.51879676712697,-13.9120610556058
SU24P4,24,P4,Sassandra,-6.046166950497819,4.967701301542583,"POLYGON ((-6.046070146272654 4.967798931673424, -6.046057104353238 4.967618713253491, -6.0462637546855404 4.967603671389062, -6.046276796665784 4.967783889838306, -6.046070146272654 4.967798931673424))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-04-02,2025-05-05,100.974,35.199,136.173,50.487,13.728,3775.94,3840.153,0.0333999991416931,0.0434476721315793,0.0555594421285981,0.0526801861986631,0.0886049117454525,0.1439652869716022,0.1629673122198878,0.1526194744058124,0.1877886513019395,0.2318000048398971,0.1432842518771533,0.0775337867079197,-7.241904610456456,-13.38231930431402
SU24P5,24,P5,Sassandra,-6.046384325197309,4.967685479042431,"POLYGON ((-6.046287520988974 4.967783109225771, -6.046274479005576 4.967602890775007, -6.046481129368202 4.9675878488364145, -6.046494171412428 4.967768067316486, -6.046287520988974 4.967783109225771))",Palétuvier rouge (Rhizophora mangle),2025-04-02,2025-05-05,58.08,0.056,58.136,29.039,0.022,268.996,298.057,0.0331415403067006,0.03894018621362,0.0518763957800447,0.0457219117858436,0.0833661590282082,0.15258866265517,0.1715505059852616,0.1638072792963832,0.1944182748873222,0.2286467904921514,0.1355985596196098,0.0708518629096284,-8.018375575988038,-13.39282169232907
SU25P1,25,P1,Sassandra,-6.04676956331842,4.967658350497413,"POLYGON ((-6.0466682972216415 4.967751316893069, -6.046663702771698 4.967570683107086, -6.046870829379446 4.96756538407748, -6.046875423887599 4.967746017895676, -6.0466682972216415 4.967751316893069))",Palétuvier rouge (Rhizophora mangle),2025-04-04,2025-05-05,59.852,7.554,67.406,29.927,2.946,1721.68,1754.553,0.0329000018537044,0.0363000009407978,0.0548316371722733,0.0461974552341999,0.0897357932736653,0.1550451263570502,0.1771184891411771,0.181923325672,0.2019428322889523,0.2257000058889389,0.1389474962933575,0.068900847290915,-9.654755132893303,-13.274409055634257
SU25P2,25,P2,Sassandra,-6.047000667307285,4.967652438019328,"POLYGON ((-6.046899401223311 4.967745404470431, -6.046894806708421 4.967564770648504, -6.047101933355502 4.967559471543946, -6.047106527928603 4.967740105398084, -6.046899401223311 4.967745404470431))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-04-04,2025-05-05,144.945,45.378,190.324,72.472,17.698,1993.992,2084.162,0.0364608501849022,0.038000425062281,0.0518394899938969,0.0474495321131767,0.0862984710931777,0.1426147272231731,0.1635867249077938,0.1593263000313272,0.1906320037993978,0.2102993163783499,0.1422992334086844,0.0721667253337007,-8.356512096031283,-14.016949812253374
SU25P3,25,P3,Sassandra,-6.04722667287079,4.967646655897652,"POLYGON ((-6.047125406799345 4.96773962240298, -6.047120812220939 4.967558988545905, -6.047327938906483 4.967553689368047, -6.047332533543098 4.967734323257329, -6.047125406799345 4.96773962240298))","Palétuvier rouge (Rhizophora mangle), Palétuvier blanc (Laguncularia racemosa)",2025-04-04,2025-05-05,69.293,11.932,81.226,34.647,4.654,859.632,898.932,0.0368999987840652,0.0376839522410788,0.0492809122472346,0.0474524486029671,0.0794937500063128,0.1323870763157469,0.1488780388231011,0.1459253380213536,0.1691624140492766,0.2083999961614608,0.1408489881259565,0.0700254240199117,-9.040467072879595,-16.464422900673114
