longitude,latitude,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,VV,VH,total_carbon_stock
-6.056768949253859,4.966543372907939,0.0365108479130066,0.0491261870552927,0.0463688982398075,0.0867905073309853,0.1398000828290389,0.1549649971268944,0.1493228791376291,0.1780500859274702,0.1590608496408341,0.0904441537619647,-7.485081820006084,-16.85340266692606,17.554
-6.041798209446778,4.968319065948318,0.0386470742302491,0.0621513563656169,0.0459918577170301,0.1005111112621904,0.2035061015326457,0.2339152240267843,0.2309765070424027,0.2533800733402889,0.1204407538988006,0.0591293461431225,-7.82886998604264,-14.883509199312162,1189.972
-6.050140810579118,4.967255605934295,0.0387734344635669,0.0522498309063881,0.0481035534525684,0.0875027902525189,0.1498905233093324,0.1665095654891429,0.1652604082690681,0.1883401833789804,0.1341973725019272,0.0701429777465092,-7.327040890358277,-15.292801007103533,621.645
-6.038217645558192,4.97037287105867,0.0310024522191397,0.0505878276656919,0.0323647509690371,0.09435536638721,0.2187187655538396,0.2494694884938904,0.2427551981285277,0.2770263733041559,0.1240624675963354,0.0559043957397581,-8.088588073114977,-13.68609182405177,27.141
-6.039194522359692,4.968911267685522,0.0376684280554822,0.0625400256022294,0.0462449699615081,0.1001428567748501,0.2114676260912912,0.2421606937557181,0.2400642451424771,0.2616549874400044,0.1262385898843621,0.0619443344331755,-8.055831783427685,-14.993222050883832,2546.995
-6.039802705569788,4.969837443189953,0.0337150004866012,0.0520279662967738,0.0356369499022425,0.0929301715566445,0.1954427906012131,0.2187857655650478,0.2186606757595377,0.244402542432486,0.130762455612421,0.0662775429881225,-8.360034021393531,-14.192868194939086,10.261
-6.039164467727644,4.9700467136924695,0.0323530853657478,0.0509240915613061,0.0352005921808069,0.0921496214661574,0.2000649170989417,0.2289745558119384,0.222024176008401,0.2513018501127361,0.1229312757025405,0.0592557057700516,-8.790017601946138,-14.405921012223189,56.792
-6.047000667307285,4.967652438019328,0.038000425062281,0.0518394899938969,0.0474495321131767,0.0862984710931777,0.1426147272231731,0.1635867249077938,0.1593263000313272,0.1906320037993978,0.1422992334086844,0.0721667253337007,-8.356512096031283,-14.016949812253374,2084.162
-6.039373898021755,4.969359384401581,0.0320263960715477,0.051548053909175,0.0340153974356435,0.0950769871574166,0.2022751274246048,0.2303309663247739,0.2243477126013003,0.2528944152412075,0.1246109982281167,0.0587944156866892,-8.018499151447543,-14.256394432572067,55.759
-6.052687648131721,4.968045213009292,0.0282432685253682,0.0505139714487016,0.0294585098700943,0.0999931434357095,0.2438142256500557,0.2768909357343055,0.2773078725461128,0.3042184578272167,0.1167336994502929,0.0490333615383488,-6.730000033410136,-13.964781584929916,10.272
-6.056874846920564,4.96718457556906,0.0349806455771971,0.0509237695567575,0.0409118005648533,0.0909023794056199,0.1696249574346939,0.1882607872852445,0.1791913385150388,0.211619271613746,0.1341462659511987,0.0703949907158955,-7.258595473618273,-13.9217299476025,84.451
-6.0588887394206985,4.966675583696792,0.0330630826411309,0.0553009313997275,0.0357775611930686,0.0965171901794634,0.1892236209869586,0.2122890712546656,0.2184797599722429,0.2333315010801601,0.1148994069272032,0.0541378492891637,-6.143818711067863,-14.37399816203932,6.592
-6.059084466592692,4.968986031081959,0.0452176263366462,0.0715572885032427,0.0494974146802293,0.1153862301639076,0.2373376740742537,0.2701096990350949,0.2675178799336238,0.2918380101605997,0.1310044014857987,0.0639502562203649,-5.911005809963794,-13.490786509089109,269.72
-6.055477125886919,4.967284541417278,0.0302422167922412,0.0508886631200004,0.0331117602257458,0.0979081232813005,0.2155283387063319,0.2421967814693797,0.2394886612261813,0.2668113411229273,0.11372969576903,0.0522840113241962,-7.165543511494823,-14.282050545124536,22.296
-6.057404177089061,4.966307991277338,0.0481581356250128,0.0609220341226812,0.0611944063708691,0.0955344908444558,0.1335268643447908,0.1464020375351784,0.1368986436244794,0.1620038191266989,0.1003359330912768,0.0551111873112997,-11.601670735509366,-19.54257964312504,20.812
-6.054406485364139,4.966700199190886,0.03599695466276,0.0527047377281433,0.04390879914278,0.091319630631638,0.1742797005801838,0.1941888295303141,0.1951252125493564,0.2170130264032916,0.1246204749001868,0.0628436547964055,-9.7552056358711,-15.414452923531236,24.567
-6.04919759190757,4.967425949999341,0.0434564734084033,0.0543100506327475,0.0509129480872893,0.0866632041040636,0.1503649024353116,0.1629501706341462,0.1502487230506524,0.1858675469988655,0.1203620982891047,0.0632356018576853,-7.570462965208301,-15.120065449832156,271.073
-6.053939099064845,4.968170894088023,0.029880762876848,0.0512177965461702,0.0305158475934827,0.0989728796532598,0.2445652536416457,0.2780557671845969,0.2795554184938891,0.304089834124355,0.1123598285650802,0.0483047449803453,-7.266210102830072,-12.549330133038746,14.9
-6.102085047938734,4.964257636859287,0.0492687869320945,0.0699845642180034,0.0588464802786695,0.104556744088805,0.2489878700459984,0.3073127200484175,0.294725020650689,0.3299860885276746,0.1528514837743469,0.0746351156930381,-7.683053921117734,-15.126703260506188,662.341
-6.046244845673581,4.968916294176217,0.0374525336145952,0.0498253381779618,0.044489865210159,0.082980658758331,0.1376723831242605,0.1527288030153392,0.1572168914953599,0.170279978862586,0.1269735683989082,0.0682767727097647,-9.483836681539836,-15.24919572682187,630.241
-6.057315711671208,4.967070051982664,0.0328037328243988,0.0462047499592674,0.0384333334749436,0.078504749160636,0.1371270588032768,0.1532575905550527,0.1528890585626355,0.1732044110897742,0.1288603063454762,0.0684964402600099,-8.225231027953395,-17.21205877055925,57.246
-6.052701638534009,4.970795240286869,0.0301945009182149,0.0482219122161114,0.0309279192484877,0.0903901030985534,0.218368777390664,0.2503880622927509,0.244402874229624,0.2740436587640275,0.1117604922206974,0.0489034692830896,-7.540524107319855,-14.227188622116984,57.078
-6.048765676286089,4.967430327741567,0.0336395369964359,0.0526323409379761,0.0399483044141082,0.0926776691913802,0.1821085222009985,0.2043746121049026,0.2069798178841399,0.2288928059653076,0.1213892445498207,0.0602173693847863,-8.199813768463144,-14.547035231158285,188.388
-6.045938777409881,4.967717909965861,0.0418420835421006,0.0590974596454418,0.0535188816948324,0.0932003395989928,0.1431933958004532,0.1563969525389505,0.1595012698382467,0.1845481775757824,0.1391368322484479,0.0737795087301458,-7.51879676712697,-13.9120610556058,1209.213
